time,eps,shear,uu_turb,vv_turb,ww_turb,uw_turb,vw_turb,uv_turb,uu_wave,vv_wave,ww_wave,uw_wave,vw_wave,uv_wave,smoothed_shear
2020-07-16 21:00:01.624,8.66512272164512e-06,8.66512272164512,0.0003909756950149631,0.0002956357771617419,0.00010803610721412608,-4.676030287733708e-05,8.715531488968786e-06,6.92800809105069e-05,0.0011077382140827483,0.00017542124194308955,5.715112536793878e-05,2.9681779026033097e-05,-2.4063424963699162e-05,-0.0002553087765044768,7.870788561346778
2020-07-16 21:05:01.687,6.5803954991840226e-06,6.580395499184023,0.0003291316173344462,0.00030707281136295206,0.00010827201309573006,-3.273924716482018e-05,2.0689150339361048e-05,2.0553523749613108e-05,0.0012137113262882823,0.00016585037366693474,5.350081479739321e-05,4.275177468224168e-05,-3.112682018079941e-05,-0.00031923207785590274,6.623039111729839
2020-07-16 21:10:01.749,4.6235991143603744e-06,4.623599114360375,0.0005778845667256234,0.00029149236211496645,0.00010543440223028405,-6.654553804859974e-05,2.5116293492006083e-05,-2.524826156440631e-06,0.0014494229173846057,0.0003611827049929775,6.43180496579135e-05,7.156978118220817e-05,-4.384356347091242e-05,-0.0006180629225830977,5.592579532300384
2020-07-16 21:15:01.812,5.573743983356755e-06,5.573743983356755,0.00024005181626859262,0.00022934255843186846,8.297202665204463e-05,-2.5416221065004446e-05,8.0377180721272e-06,1.8411382241058562e-05,0.0011418331404255053,0.00029381970236289887,4.776719418163373e-05,1.2404990656746221e-05,-1.612139019250632e-05,-0.0004934085073965925,5.063278161297138
2020-07-16 21:20:01.875,4.992491386174284e-06,4.992491386174284,0.00037464590095870093,0.00023334922812011933,9.41661232499364e-05,-6.562753608755647e-05,8.453732279612446e-08,2.7291011382623465e-05,0.0013080802782922038,0.0002449118237550001,5.485658890911178e-05,6.509568823633954e-05,-3.1610460725584376e-05,-0.00045842945243824035,4.64862255821039
2020-07-16 21:25:01.937,3.3796323051001303e-06,3.3796323051001305,0.00034321980818232246,0.0002592099634677013,6.812961300251952e-05,-1.9771545032405094e-05,-1.1795028104316874e-05,-4.380284034988713e-05,0.0013359223625546968,0.0003037510526289657,6.990390832995483e-05,6.0130137400680665e-05,-3.5998018690938727e-05,-0.0005133967908045638,3.884799158581604
2020-07-16 21:30:02.000,3.2822737844703973e-06,3.2822737844703975,0.0003222876129575909,0.00019395346509446562,7.342226715413219e-05,-5.8463791369635525e-05,-9.175797072350615e-06,3.4199709205898966e-05,0.0011913239143150837,0.00016938785169637354,5.021737718568124e-05,5.3774808121545603e-05,-2.1851772937778883e-05,-0.00035547779103497026,3.391460502087154
2020-07-16 21:35:02.062,3.5124754166909337e-06,3.512475416690934,0.00030244421994301825,0.00026567043807740174,7.153660780892323e-05,-4.5944081275947086e-05,1.285905936518739e-05,-4.814048378335762e-05,0.0011820823898435228,0.00022142796745476474,5.583216716925328e-05,3.3728354943425616e-05,-2.8596893575893213e-05,-0.000356435321367923,2.8496182644478174
2020-07-16 21:40:02.125,1.7541055921821204e-06,1.7541055921821205,0.00018199129184139377,0.0001706414434261348,4.985040988072071e-05,-8.440853661432527e-06,3.0312962159488535e-06,1.6752343944923576e-05,0.0013263115043692715,0.00024206484374955764,6.468567017787974e-05,8.641083714887309e-05,-4.318656368140087e-05,-0.0004742582490760097,2.8509873787028526
2020-07-16 21:45:02.187,3.286381127235503e-06,3.286381127235503,0.000183068591947967,0.00016750403225495515,5.314902217724576e-05,-3.175963174987583e-05,7.015966308505408e-06,-1.491037891841857e-05,0.001076290303098451,0.00019063100566898367,5.185080964305339e-05,6.281083169417623e-05,-1.6603497619853364e-05,-0.0003774606912368604,2.2701711386782333
2020-07-16 21:50:02.250,1.7700266966170767e-06,1.7700266966170768,0.0002239934629645989,0.00015891759673123028,4.367528563262046e-05,-1.3242864450108178e-05,-7.357223017394236e-06,2.6253995548558787e-05,0.0012188714754888725,0.00023345325856925626,5.162389308917864e-05,5.7291855221602254e-05,-2.1027921931764753e-05,-0.000411184659241152,2.4627525431006134
2020-07-16 21:55:02.312,2.331849805449261e-06,2.331849805449261,0.00021637931155978808,0.0002067369176742605,5.026574296286984e-05,-2.5120621618113547e-05,-1.0243102981538722e-05,-3.2677970358363254e-06,0.0016631934030378436,0.00029029978029102406,5.690629576722057e-05,8.823349692651581e-05,-4.266009954542615e-05,-0.0005296060962052601,1.7747875617200144
2020-07-16 22:00:02.374,1.2224861830937055e-06,1.2224861830937055,0.00017047968229882857,0.0001752539585247917,4.384176784331396e-05,-3.2633877150738976e-05,-3.5629538261433044e-06,4.5664358027807144e-05,0.0018356472861528034,0.0004591635310303024,7.222450536043269e-05,9.009893522183782e-05,-3.6315829937641845e-05,-0.0007749805529552024,1.5535283991788473
2020-07-16 22:05:02.437,1.1062492089935755e-06,1.1062492089935756,0.0001601355559058049,0.00019892148574621865,4.4980271677989356e-05,-6.14583866939441e-06,3.4904614494770355e-06,-8.33397239203388e-06,0.0015547616665663646,0.0002204116566441433,5.3763960135140223e-05,5.4223163385134055e-05,-2.9149702669888758e-05,-0.00046125349751772175,1.030025090176651
2020-07-16 22:10:02.499,7.613398784426716e-07,0.7613398784426717,0.0001730934678159015,0.00010971119227606071,3.3400840609263735e-05,-2.7185250401061785e-05,8.8034883348726e-06,3.8585629886130095e-05,0.001994966186002862,0.0007924249840629233,9.687046723173614e-05,0.00016772161480618276,-8.75542374288007e-05,-0.001135144995326462,0.7967178756213634
2020-07-16 22:15:02.562,5.225645394278429e-07,0.5225645394278429,0.00017125878291900955,0.00011865519238293732,2.725529034718278e-05,4.610601428865589e-06,1.850509584562382e-06,5.7188684722727155e-05,0.0017736142437254397,0.0008217650054319641,8.635318365390464e-05,0.0001875157294900897,-0.00011918651278075688,-0.0010974263386871353,0.5952982773445515
2020-07-16 22:20:02.624,5.019904141631401e-07,0.5019904141631402,0.00012175589743678636,0.0001732263210274599,3.0749514101887675e-05,-1.4077397681206886e-06,-1.4573157510883176e-05,4.45136040693944e-05,0.0015556680296366914,0.0010513975451505635,8.558480559134236e-05,0.00013599286100531488,-0.00011409168820442332,-0.0011432195569241136,0.4606219096722737
2020-07-16 22:25:02.687,3.57310775425838e-07,0.357310775425838,0.00017834993654987824,0.0001213370279046948,2.7257141339225304e-05,2.667373507277897e-07,-1.0564974514036139e-06,3.411923904481124e-05,0.0011474955697201284,0.0014553785434404283,7.274432740084009e-05,0.00011214109842441944,-0.00013227203209152086,-0.0011746266789969201,0.7398786974785834
2020-07-16 22:30:02.749,1.360334902846772e-06,1.360334902846772,0.0001675216180072466,0.0001200068192005166,3.570003671510187e-05,1.3612452420075783e-05,-2.640595981137766e-06,3.926052901387175e-05,0.0005444848055820346,0.0020904894824107755,6.73579371219865e-05,5.99535152017889e-05,-0.00010906812314266784,-0.0008899288977021394,1.5920849953355185
2020-07-16 22:35:02.812,3.0586093077339454e-06,3.0586093077339456,0.00017452188140768682,0.00010691897252086623,4.2005335566629715e-05,-2.7274464743225266e-06,-1.3871776199258975e-06,-8.175045625469366e-06,0.00014927765355161998,0.002418399389625304,7.824988337746276e-05,-2.3453761565638342e-05,-2.954232030554072e-05,8.656784545316176e-05,2.1458905148399388
2020-07-16 22:40:02.874,2.0187273339390993e-06,2.018727333939099,0.00016708767904608714,0.00015901257311194428,3.280182730487546e-05,-4.504076800302297e-06,5.319202471171686e-06,4.551804186714674e-06,0.0005528355009312916,0.00211528241900326,6.161231157912407e-05,7.357015219038982e-07,2.8175034024275497e-05,0.0009114341095198911,1.9176344982343057
2020-07-16 22:45:02.937,6.755668530298716e-07,0.6755668530298716,0.00013021733103036755,0.0001702597203800837,2.892808511942382e-05,-3.302776199626551e-06,5.779123121026647e-07,-4.4187134493114415e-05,0.0008428872960428081,0.001744102914672779,6.031853290625618e-05,5.6256089814262017e-05,8.692606030468053e-05,0.0010983066962939553,1.2104026631744367
2020-07-16 22:50:03.000,9.369138025543396e-07,0.9369138025543396,0.00018645378459557856,0.00023354280101393752,3.5460864696846626e-05,-2.009289200868082e-05,-8.009896402912495e-08,-8.41574306871636e-05,0.001324803308593168,0.0017320441762288038,7.385193469808078e-05,5.731099429215875e-05,7.710935150552758e-05,0.0013262924560112493,1.351241350329931
2020-07-16 22:55:03.062,2.441243395405581e-06,2.441243395405581,0.0001870662559988613,0.00018154135987894366,4.435652724340078e-05,-1.714534909925769e-05,-1.5068023387654515e-05,-3.9968983195833126e-05,0.0012964628273138144,0.0008885487187639116,5.5513920808356635e-05,8.769650068229079e-05,7.946131951293377e-05,0.0009152617110967552,2.1561595985260564
2020-07-16 23:00:03.125,3.090321597618249e-06,3.0903215976182494,0.0002831874417070714,0.0002922842727763252,7.215626874060435e-05,-4.162051563663225e-05,8.976108166079389e-06,-5.858675428710159e-05,0.0012556192154729207,0.0010538961688592139,6.351899325602208e-05,4.765781378923272e-05,4.476114888841843e-05,0.0009799537134445194,4.203733301835794
2020-07-16 23:05:03.187,7.079634912483553e-06,7.079634912483553,0.0002800057153961181,0.00028684819256886046,7.908550355816333e-05,-3.713431032601072e-05,6.261260722871308e-06,-9.795301392258901e-05,0.0015604405913530934,0.0008911878815006196,5.7362241762174764e-05,3.7846142874828e-06,9.182407590802766e-06,0.001003848880351562,10.373443159454954
2020-07-16 23:10:03.250,2.095037296826306e-05,20.95037296826306,0.000521657940067685,0.0004178591027979765,0.00015086669751198154,-5.9181331092157334e-05,2.5366709847850097e-05,-5.582690587025692e-05,0.0020077162920764937,0.001200028217022251,7.402686985366029e-05,-7.856819594219339e-07,3.404656676998456e-05,0.00123786110964301,14.595502632920551
2020-07-16 23:15:03.312,1.5756500018015046e-05,15.756500018015046,0.00043886356053698445,0.000382507453965731,0.00018345830638895203,-8.897997106607083e-05,9.661167605161782e-06,-9.119117996105745e-05,0.002592744736608615,0.0012820042160367957,8.408224834332618e-05,-5.499105268349255e-05,-1.2959074380418399e-05,0.001553133007554552,26.615041397578597
2020-07-16 23:20:03.375,4.313825120645769e-05,43.13825120645769,0.0007281521894928879,0.0007326318236043269,0.00023421204232386653,-0.00011713515109355447,2.6293800191561453e-05,-0.0001157884204632642,0.002243009259032718,0.0010157347108624174,9.802820399595345e-05,1.3653308792691691e-05,3.41686136378398e-05,0.0012438650562496807,35.79012852518699
2020-07-16 23:25:03.437,4.847563435108821e-05,48.47563435108821,0.0006056029131825305,0.0005879807849971688,0.00022525475004938467,-8.204860823745831e-05,-3.632339509125807e-06,-0.00012717640093667774,0.002667370054161704,0.0008292776212547528,9.580702890936842e-05,-3.198657248906685e-05,-2.0176918393209024e-05,0.001112729571804594,71.88303806903541
2020-07-16 23:30:03.499,0.00012403522864956032,124.03522864956032,0.0008863761671829174,0.0008772602173751111,0.000354463398183498,-0.00011114274287595891,4.16441898659977e-05,-0.0001799197856461143,0.002752361899212247,0.0007031169367497511,0.00012547948608891,-0.00010687529514418735,-1.2408687521601721e-05,0.0009532253059817206,90.14271462008628
2020-07-16 23:35:03.562,9.79172808596103e-05,97.9172808596103,0.0012924782757617924,0.0008801203820564809,0.0003266215795710139,-0.0001541808234281389,5.294741971520504e-05,-0.00024007995113244969,0.003119688895997489,0.0008533712559396342,0.00012330154164882158,-2.9908267489820535e-05,1.7933698203941016e-05,0.0012738873747860822,138.80853740348562
2020-07-16 23:40:03.624,0.0001944731027012862,194.4731027012862,0.0010669158451569844,0.0013183552830832292,0.00045463480795808394,-7.4131800880378e-05,5.150328802442654e-05,-0.00018677503039292643,0.0032161117381664227,0.0012121382287466787,0.00016598329693650493,-5.7815624199752034e-05,2.586482799129941e-05,0.001420264030870942,166.45453563253156
2020-07-16 23:45:03.687,0.00020697322333669815,206.97322333669817,0.0011532425252871726,0.0010487910907188158,0.0004599067415096753,-0.00016150047155774836,7.746058228612177e-05,-0.0003142972989199566,0.0029047537747712315,0.0010223032854118563,0.00014249118011592024,-2.6511249366385926e-05,4.068308371901578e-05,0.0013148457871542318,176.4437785593826
2020-07-16 23:50:03.749,0.0001278850096401634,127.8850096401634,0.0012491814273258362,0.0012320656707195113,0.00039930078017392785,-0.0001520839976081655,4.743814336929114e-05,-8.952368728534725e-05,0.0033401304082556127,0.0009933229748907422,0.0001302876613117451,-7.040017200138655e-06,6.471627097606239e-06,0.0013650155522152462,204.19038579558006
2020-07-16 23:55:03.812,0.0002777129244098787,277.7129244098787,0.0015894975437473942,0.0014103352194360147,0.0005780663346264357,-0.00022082416896390753,1.1073317088682075e-05,-0.00023764524642676542,0.003254940866980327,0.0017477641145981038,0.00013383134476707893,9.202875370331618e-05,7.318632245042583e-05,0.0019043445898576463,194.85773588469706
2020-07-17 00:00:03.874,0.00017897527360404917,178.97527360404916,0.0014733889571449772,0.0011268474929484527,0.00048707830765695455,-0.0001421831849583492,-1.7556339331360404e-05,-8.958893144927601e-05,0.003550064812752306,0.0010159393169078142,0.00014912634510615198,4.531582558699183e-05,4.8073725614585573e-05,0.0013392327692063853,264.793077501547
2020-07-17 00:05:03.937,0.00033769103449071306,337.6910344907131,0.0020030136202845066,0.0016349377869037758,0.0006469683431729312,-0.00020372108720049972,4.6946546933547084e-05,-0.00023761191178202741,0.003748927655134646,0.0017916219582010523,0.00016132122749736832,3.226490409375087e-05,2.6188934282360837e-05,0.00208356618738036,266.5817556608365
2020-07-17 00:10:03.999,0.0002830789588877474,283.0789588877474,0.0015778018251322555,0.001298874242880383,0.0005980179101828075,-0.00022063321889646766,5.094490522472449e-05,-0.0002852067480647139,0.0033340008995930035,0.0014674630189207376,0.00019198515138732708,6.786330722393817e-05,0.00011338748644345248,0.0016354949156392265,344.8049217122654
2020-07-17 00:15:04.062,0.0004136447717583357,413.6447717583357,0.0025269497850833066,0.0016889706864742222,0.0008324555541879752,-0.00035648140936801964,4.837250862655904e-06,0.0001722030177939588,0.0040912694840444875,0.001390287418726637,0.00023986057093134877,-5.8115995619551025e-05,8.015762512804889e-05,0.0016927882120922502,317.1788053991409
2020-07-17 00:20:04.125,0.00025481268555133975,254.81268555133977,0.001938294440962277,0.0015617690747080839,0.0006350583062329272,-0.00015554595924832567,2.1439896770202926e-05,0.00035145682904367165,0.004852584183358556,0.0009989770122496436,0.00021548897478780216,-1.4511699356175516e-05,3.451522038416549e-05,0.0014951933152245155,273.74920070798237
2020-07-17 00:25:04.187,0.00015279014481427172,152.7901448142717,0.0017468678699418493,0.0012951228706636066,0.0005582654926027461,-0.00014625917188355566,2.754757929646879e-05,0.00033984952782327655,0.003623894174188902,0.0008540971281694873,0.00018585918374410806,3.836733878569615e-05,3.450400409253684e-05,0.0013114135872402078,279.245489542725
2020-07-17 00:30:04.250,0.0004301336382625636,430.13363826256364,0.002105513458896739,0.001984045202673623,0.0007729275197786959,-0.00017929369503901234,-9.844116459786718e-05,0.00024033923151516243,0.0037841845320435146,0.0010993836906924047,0.0002587163559940403,-1.0988022738434613e-05,-2.8794110906258822e-05,0.0015170170062052347,333.79247128119715
2020-07-17 00:35:04.312,0.0004184536307667562,418.45363076675625,0.0016784892012098448,0.0017065004032237093,0.0007908688084992345,-0.0002952208517795799,-6.247658539267417e-05,-6.89031724155629e-05,0.003703145308702218,0.0013292047695521482,0.0002464802844645056,2.9660674001916623e-05,8.200308166580012e-05,0.001815380539827427,405.569017525575
2020-07-17 00:40:04.375,0.00036811978354740527,368.1197835474053,0.001856740237524915,0.001766982308576423,0.0008035368488517203,-0.00023948217120469843,4.53401722558051e-05,0.00014365271688123395,0.0036469261822128047,0.001005647042490609,0.00021863302286054633,7.88184310561294e-05,5.986877837884083e-05,0.0013425591667420298,324.4455205407828
2020-07-17 00:45:04.437,0.000186763147308187,186.763147308187,0.0012557897648916203,0.0013375224229094788,0.0004931200873361679,-0.00019026649172961633,-5.318541594987565e-07,7.475210112485235e-06,0.0036602153112956387,0.0008934496019839765,0.00018252746806781507,-9.894335987074544e-05,7.123538701589929e-07,0.0013643325573189603,225.68953675951946
2020-07-17 00:50:04.500,0.0001221856794229662,122.18567942296622,0.0017403033010212872,0.001172644471722726,0.0005394422826698047,-0.00022392068691380062,6.544021939946044e-06,0.00016577021351335362,0.0055964874723277635,0.0007439428869754265,0.00017042937589598824,-9.158196579204535e-06,2.112467882085047e-05,0.0015027603601144737,165.0598839142053
2020-07-17 00:55:04.562,0.00018623082501146275,186.23082501146277,0.001377071075102402,0.0014356109561330303,0.0005643779020927584,-0.00013856625109442654,4.727941526500778e-05,0.00021566695220614967,0.002672138429094096,0.000783777665285919,0.00016584400654646718,3.291624939094994e-05,3.5574970005386617e-05,0.0008887215932796174,164.79373730606093
2020-07-17 01:00:04.624,0.00018596470748375387,185.96470748375387,0.001873729265634036,0.0016160557283128436,0.0006341541509296641,-0.0003107581951142618,-5.150893067608175e-05,9.91194977718231e-05,0.004649619532980876,0.0009060196610493459,0.0002651042940406244,-0.00010011450993683,7.449251308633326e-05,0.0012492015797405725,218.50901287139456
2020-07-17 01:05:04.687,0.0002833315061189671,283.3315061189671,0.0014692113239345736,0.0016997086440942524,0.0006542061791997123,-0.00018694187177524982,4.583163838391911e-05,0.00015168291237344452,0.004165232260590749,0.001143374403547697,0.00020889056233941157,7.838099248483862e-05,4.977535985953607e-05,0.0016148079548291984,296.23873924670914
2020-07-17 01:10:04.749,0.00041942000413740645,419.42000413740647,0.002218955250700436,0.0019717641814443977,0.0007051388059115201,-0.0001525283638149444,5.0050463554878467e-05,0.00036145637511984335,0.003038721710199182,0.0007157057540311254,0.00020789161907649184,-1.4198884340146668e-05,3.1283440493456396e-06,0.0009325558121340676,292.34136289948736
2020-07-17 01:15:04.812,0.0001742725784420885,174.2725784420885,0.0023627572516110628,0.0014940051654863144,0.0006005154804227571,-0.00022487911847822797,5.690385064211245e-05,9.349500319721132e-05,0.002825683283429067,0.0010028807526970124,0.0001493275099231385,8.802220679802549e-05,5.238001760277901e-05,0.001171581122838333,284.2072271736368
2020-07-17 01:20:04.874,0.00025892909894141547,258.9290989414155,0.0016010479660057155,0.001561027857176809,0.0006629389804899629,-0.00031675738055826185,-8.127337389421468e-05,0.00018677825553429023,0.003002658604040172,0.0007826808718896569,0.00017855628182821633,-0.00012871985655718996,-1.6588683957811378e-05,0.0010585873809826091,179.04128774623373
2020-07-17 01:25:04.937,0.00010392218585519736,103.92218585519737,0.0010723656820135236,0.0010688879531419813,0.000451576021992616,-0.00014942964179751823,-1.811308737402019e-05,0.00015486325751691907,0.0024790782372461125,0.0003314412227785654,0.00013745308355444507,-3.3332247559898225e-05,-4.198572647803558e-05,0.0003874708295641527,175.8432554697586
2020-07-17 01:30:04.999,0.000164678481612663,164.678481612663,0.002090197501141188,0.0014614373404329582,0.00057043526555423,-0.00028765815234502764,-2.394936868746408e-05,0.0003771919209567012,0.0029274354355961272,0.00030438826274076214,0.00013598051330403888,1.7159558406797018e-05,3.6917660785893104e-05,0.00043812638299022775,125.94047531680349
2020-07-17 01:35:05.062,0.00010922075848255012,109.22075848255012,0.0013279536714037477,0.0010243378515750279,0.00043406121824990243,-0.0001745652257454954,-2.2599382846673333e-06,0.00013429268655832302,0.0026634843939234622,0.00026986316840222507,0.0001376538776423204,-8.980544788833343e-05,4.33364993610128e-06,7.164030410646755e-05,162.68409471778372
2020-07-17 01:40:05.124,0.00021415304405813805,214.15304405813805,0.0011577665991906953,0.001481637946734183,0.0005877712732812637,-0.00010849197455898253,1.4717516425250566e-07,0.00017277571976488787,0.002089185248283099,0.0003821201527719829,0.00014701212443114027,-3.296047976657391e-05,1.28018840563761e-05,0.0005109693693594902,154.05462377283644
2020-07-17 01:45:05.187,0.00013879006877782116,138.79006877782118,0.001612487481566599,0.001388765393178683,0.000515446957663548,-0.00021791874777431417,-8.479886944113712e-05,0.00025035687127667394,0.0025588382486631906,0.00034774482331946077,0.00011926031068139393,-4.5742945093441614e-05,-3.307949376276874e-05,0.000441897721623615,169.42249139235915
2020-07-17 01:50:05.250,0.00015532436134111833,155.32436134111833,0.0015007562304527565,0.0015117078941954774,0.0004876264142585382,-0.00017025671772510098,-4.645009680005734e-05,0.00032003804456398637,0.003306525742819101,0.00042819152240956577,0.00015133978822113488,-3.9626494441934495e-05,2.067553748248164e-05,0.0003597520023608743,138.9972502449279
2020-07-17 01:55:05.312,0.00012287732061584425,122.87732061584425,0.0014668159984410332,0.0011817360027946726,0.00040823607425964013,-0.00015215610244908147,-2.9256866272045053e-05,8.973174319381079e-05,0.0029892072611228415,0.0002291285841073129,0.0001320890733621201,-6.31357237481976e-05,1.8715992749857895e-05,0.0005225661040211079,136.3508760430155
2020-07-17 02:00:05.375,0.00013085094617208394,130.85094617208395,0.0018277578172740175,0.0014222026101093992,0.0005669625498724454,-0.00026507815782175927,-9.063330779066642e-05,0.00035997308218585657,0.0015795683083165888,0.00023945047509172325,0.00013511110208101236,5.681393381957081e-05,7.689376847364671e-06,0.0001957139970163037,128.47323290619093
2020-07-17 02:05:05.437,0.0001316914319306446,131.6914319306446,0.0009719668190236812,0.001075228945394069,0.0003986550316987197,-0.00013439810268221054,7.394942220940469e-06,0.00013172177503638848,0.002910000705582393,0.0001991663170946564,0.0001278041726461117,-7.705342310436251e-05,-1.548186604382388e-05,0.0003923474493064088,104.93255545514269
2020-07-17 02:10:05.500,5.22552882626996e-05,52.2552882626996,0.001048386532975903,0.0009085007549918626,0.0004045002245586629,-0.00018414639614592454,3.686519379616626e-05,-1.2058552525101108e-06,0.0018994503079431005,0.0002870057529102802,0.0001188395462330399,2.4704315050420088e-05,3.954873857891739e-05,0.0002498656433840556,83.28832450202293
2020-07-17 02:15:05.562,6.591825331272463e-05,65.91825331272463,0.001326616573006068,0.0010359075559056104,0.0003521099472861486,-0.00017865872293774493,-9.453346247313689e-06,0.0001545737304946779,0.0013802880890976456,0.0001536222627001208,7.391677568085137e-05,5.629277340978796e-06,1.478891285172615e-05,-4.134451256787093e-05,109.60031750677324
2020-07-17 02:20:05.625,0.00021062741094489545,210.62741094489547,0.001248544341052113,0.0011698552475339734,0.0005196815349707488,-0.00018796117166199595,-5.280685512986689e-05,0.00032730243701449845,0.001394847640232594,0.00023478210078899513,0.0001289226806008775,1.732263706460626e-05,4.493978068903704e-06,0.00020372258833804924,126.98813022771145
2020-07-17 02:25:05.687,0.00010441872642551428,104.41872642551428,0.0008484113792862528,0.0008595392533571675,0.0003283719990833065,-8.196577327457021e-05,-3.4443448789267686e-05,0.0001806790139214157,0.001960501100834504,0.0001190046241759694,7.872738259403345e-05,-8.92106270231627e-05,-1.1346635963921246e-05,0.00014914881185217014,123.97590459811191
2020-07-17 02:30:05.749,5.6881576423926e-05,56.881576423926,0.0011785162652401611,0.0007575407992381179,0.0003087833850226841,-0.00020268771401447914,5.481617542416876e-06,0.00019303222191877496,0.0018489060509528743,0.00011912416830435355,7.364122426690281e-05,6.501345905941304e-05,3.581850092836063e-06,2.2847119134294254e-05,73.35514198738365
2020-07-17 02:35:05.812,5.8765123112710656e-05,58.76512311271066,0.001304870871979847,0.000767723993440014,0.000321087239153416,-0.00018983680585965906,3.672181878895752e-05,0.00012441838128401928,0.0017704645257308376,0.00016496112146279572,9.275217261620229e-05,7.705409764884687e-07,2.6670305057843282e-05,-0.00018408010075429807,72.14931925539031
2020-07-17 02:40:05.874,0.00010080125822953431,100.80125822953431,0.0012328393976565692,0.0010045974404924336,0.00035324023907331724,-0.00011327091702368583,2.7408979077796162e-05,-1.6129622196964257e-05,0.0022988113557974783,0.00014677698793886553,0.00012274613315733015,2.7109777638988963e-05,-9.28155645150621e-06,6.298999926466037e-05,83.20331431100986
2020-07-17 02:45:05.937,9.004356159078462e-05,90.04356159078463,0.0008792311772226919,0.000964477801561844,0.0003873098033691201,-0.00013950683775279326,1.1847712130017102e-05,5.7885473224293985e-05,0.001851646808543493,0.00013319405339191247,8.171124082479534e-05,-7.871425821833141e-05,8.174083730445051e-06,8.717781651707324e-06,130.13808641599755
2020-07-17 02:50:05.999,0.00019956943942767372,199.56943942767373,0.001691554084183964,0.0010964802748159052,0.00046672740533342677,-0.00022139629040916853,1.1053640941627688e-05,2.9619107100697854e-06,0.002043755928571599,0.00022020352860406542,0.00010524954603360426,-5.693710133090047e-05,-1.680860198809757e-05,0.00029256158654752045,113.29654941286032
